User Selection,Task Size,Offloading Ratio,Delay,UAV Hover Location X,UAV Hover Location Y
0,2440061,0.01,12.02,0.00,0.00
0,2181577,0.02,10.64,0.00,0.00
0,2342308,0.00,11.71,0.00,0.00
0,2173505,0.00,10.87,0.00,0.00
0,2471152,0.03,11.93,0.00,0.00
0,2462833,0.00,12.31,0.00,0.00
0,2112371,0.00,10.56,0.00,0.00
0,2308235,0.00,11.54,0.00,0.00
0,2348145,0.00,11.74,0.00,0.00
0,2337040,0.12,10.23,0.00,0.00
0,2402923,0.00,12.01,0.00,0.00
0,2580014,0.00,12.90,0.00,0.00
0,2385253,0.00,11.93,0.00,0.00
0,2360788,0.00,11.80,0.00,0.00
0,2478000,0.00,12.39,0.00,0.00
0,2515076,0.01,12.49,0.00,0.00
0,2232357,0.00,11.16,0.00,0.00
0,2134526,0.00,10.67,0.00,0.00
0,2196456,0.06,10.33,0.00,0.00
0,2133621,0.04,10.28,0.00,0.00
0,2516091,0.06,11.85,0.00,0.00
0,2260998,0.00,11.30,0.00,0.00
0,2235174,0.00,11.18,0.00,0.00
0,2277027,0.01,11.31,0.00,0.00
0,2187222,0.02,10.76,0.00,0.00
0,2108605,0.10,9.49,0.00,0.00
0,2148404,0.02,10.52,0.00,0.00
0,2255694,0.00,11.28,0.00,0.00
0,2341899,0.07,10.83,0.00,0.00
0,2463089,0.00,12.32,0.00,0.00
0,717912,0.05,3.42,0.00,0.00
0,2283982,0.00,11.42,0.00,0.00
0,2595736,0.00,12.98,0.00,0.00
0,2158692,0.03,10.51,0.00,0.00
0,2597159,0.10,11.65,0.00,0.00
0,2408334,0.08,11.11,0.00,0.00
0,2339755,0.00,11.70,0.00,0.00
0,2422854,0.01,12.02,0.00,0.00
0,2174044,0.01,10.78,0.00,0.00
0,2263521,0.02,11.07,0.00,0.00
0,2590222,0.04,12.45,0.00,0.00
0,2438569,0.04,11.76,0.00,0.00
0,2485112,0.02,12.12,0.00,0.00
0,2486126,0.00,12.43,0.00,0.00
0,2159394,0.00,10.80,0.00,0.00
0,2602053,0.00,13.01,0.00,0.00
0,2102621,0.00,10.51,0.00,0.00
0,2291359,0.00,11.46,0.00,0.00
0,2190418,0.00,10.95,0.00,0.00
0,2421093,0.00,12.07,0.00,0.00
0,2149375,0.03,10.48,0.00,0.00
0,2303303,0.02,11.33,0.00,0.00
0,2453185,0.05,11.62,0.00,0.00
0,2283465,0.08,10.48,0.00,0.00
0,2617903,0.00,13.09,0.00,0.00
0,2496661,0.04,11.97,0.00,0.00
0,2435506,0.00,12.18,0.00,0.00
0,2547958,0.06,11.99,0.00,0.00
0,2575828,0.00,12.88,0.00,0.00
0,2263408,0.00,11.32,0.00,0.00
0,2402724,0.00,12.01,0.00,0.00
0,2261697,0.02,11.04,0.00,0.00
0,2615727,0.00,13.08,0.00,0.00
0,2429035,0.04,11.66,0.00,0.00
0,2243634,0.03,10.90,0.00,0.00
0,2141356,0.00,10.71,0.00,0.00
0,2203297,0.00,11.02,0.00,0.00
0,2282887,0.00,11.41,0.00,0.00
0,2302679,0.00,11.51,0.00,0.00
0,2335492,0.05,11.04,0.00,0.00
0,2538545,0.04,12.12,0.00,0.00
0,2606795,0.04,12.58,0.00,0.00
0,2373022,0.00,11.85,0.00,0.00
0,2254665,0.00,11.27,0.00,0.00
0,2480040,0.00,12.40,0.00,0.00
3,248369,0.08,1.15,0.00,0.00
0,2217058,0.00,11.09,0.00,0.00
0,2342146,0.00,11.71,0.00,0.00
0,2334748,0.00,11.67,0.00,0.00
0,2296100,0.00,11.48,0.00,0.00
0,2581015,0.00,12.91,0.00,0.00
0,2127714,0.00,10.64,0.00,0.00
0,2172855,0.00,10.86,0.00,0.00
0,2472221,0.00,12.32,0.00,0.00
0,2204012,0.00,11.02,0.00,0.00
0,2137751,0.00,10.69,0.00,0.00
0,2621387,0.00,13.11,0.00,0.00
0,2429423,0.00,12.15,0.00,0.00
0,2116663,0.02,10.41,0.00,0.00
0,2320170,0.05,11.04,0.00,0.00
0,2598285,0.00,12.99,0.00,0.00
0,2488082,0.03,12.03,0.00,0.00
0,2447557,0.05,11.65,0.00,0.00
0,2135522,0.00,10.68,0.00,0.00
0,2321066,0.00,11.61,0.00,0.00
0,2387622,0.04,11.51,0.00,0.00
0,2489073,0.00,12.45,0.00,0.00
0,2320844,0.00,11.60,0.00,0.00
0,2313689,0.00,11.57,0.00,0.00
0,2220208,0.00,11.10,0.00,0.00
0,2580878,0.00,12.90,0.00,0.00
0,2135853,0.00,10.68,0.00,0.00
0,2116709,0.03,10.31,0.00,0.00
0,2408742,0.00,12.04,0.00,0.00
0,2220316,0.06,10.44,0.00,0.00
0,2116670,0.00,10.58,0.00,0.00
0,2559165,0.00,12.80,0.00,0.00
0,2282005,0.02,11.20,0.00,0.00
0,2514231,0.00,12.57,0.00,0.00
0,2208321,0.02,10.79,0.00,0.00
0,2587491,0.00,12.94,0.00,0.00
0,2115593,0.01,10.50,0.00,0.00
0,2396164,0.00,11.98,0.00,0.00
0,2231174,0.00,11.16,0.00,0.00
0,2208040,0.07,10.31,0.00,0.00
0,2368376,0.00,11.84,0.00,0.00
0,2429845,0.03,11.79,0.00,0.00
0,2118366,0.00,10.59,0.00,0.00
0,2458970,0.00,12.29,0.00,0.00
0,2205191,0.00,11.03,0.00,0.00
0,2500278,0.00,12.50,0.00,0.00
3,11,0.95,0.00,0.00,0.00
0,2107858,0.00,10.54,0.00,0.00
0,2379496,0.02,11.66,0.00,0.00
0,2437606,0.00,12.19,0.00,0.00
0,2431384,0.00,12.16,0.00,0.00
0,2130056,0.04,10.27,0.00,0.00
0,2484937,0.00,12.42,0.00,0.00
0,2556968,0.02,12.53,0.00,0.00
0,2157284,0.10,9.72,0.00,0.00
0,2344125,0.02,11.47,0.00,0.00
0,2600802,0.00,13.00,0.00,0.00
0,2130107,0.01,10.58,0.00,0.00
0,2142837,0.00,10.71,0.00,0.00
0,2363117,0.00,11.82,0.00,0.00
0,2277541,0.00,11.39,0.00,0.00
0,2554437,0.00,12.77,0.00,0.00
0,2451248,0.00,12.26,0.00,0.00
0,2188438,0.07,10.13,0.00,0.00
0,2371558,0.00,11.86,0.00,0.00
0,2478953,0.00,12.39,0.00,0.00
0,2560266,0.02,12.56,0.00,0.00
0,2200438,0.04,10.58,0.00,0.00
0,2159891,0.02,10.54,0.00,0.00
0,2583854,0.11,11.56,0.00,0.00
0,2604670,0.07,12.15,0.00,0.00
0,2177127,0.00,10.89,0.00,0.00
0,2160952,0.02,10.63,0.00,0.00
0,2247574,0.07,10.50,0.00,0.00
0,2168945,0.00,10.84,0.00,0.00
0,2452063,0.10,11.01,0.00,0.00
0,2329914,0.00,11.65,0.00,0.00
0,2289529,0.00,11.45,0.00,0.00
0,2461302,0.00,12.31,0.00,0.00
0,2283959,0.00,11.42,0.00,0.00
0,2394304,0.09,10.86,0.00,0.00
0,2536979,0.01,12.50,0.00,0.00
0,2158228,0.05,10.25,0.00,0.00
0,2479551,0.00,12.40,0.00,0.00
0,2439995,0.00,12.17,0.00,0.00
0,2292152,0.08,10.59,0.00,0.00
0,2595388,0.00,12.98,0.00,0.00
0,2101762,0.04,10.09,0.00,0.00
0,2240824,0.02,11.02,0.00,0.00
0,2389286,0.00,11.95,0.00,0.00
0,2344233,0.00,11.72,0.00,0.00
0,1615662,0.00,8.08,0.00,0.00
0,2178178,0.02,10.62,0.00,0.00
0,2193298,0.00,10.97,0.00,0.00
0,2148238,0.02,10.49,0.00,0.00
0,2493192,0.02,12.26,0.00,0.00
0,2290305,0.00,11.45,0.00,0.00
0,2377835,0.00,11.89,0.00,0.00
0,2170892,0.03,10.54,0.00,0.00
0,2443862,0.00,12.22,0.00,0.00
0,2509746,0.04,12.07,0.00,0.00
0,2468192,0.01,12.24,0.00,0.00
0,2256936,0.04,10.79,0.00,0.00
0,2526048,0.04,12.16,0.00,0.00
0,2118171,0.03,10.23,0.00,0.00
0,2407835,0.00,12.04,0.00,0.00
0,2340952,0.00,11.70,0.00,0.00
0,2418665,0.00,12.09,0.00,0.00
0,2112825,0.00,10.56,0.00,0.00
0,2357698,0.01,11.62,0.00,0.00
0,2472248,0.02,12.06,0.00,0.00
0,2414931,0.06,11.32,0.00,0.00
0,2442283,0.04,11.77,0.00,0.00
0,2238653,0.00,11.19,0.00,0.00
0,2358164,0.00,11.79,0.00,0.00
0,2216306,0.06,10.42,0.00,0.00
0,2145505,0.01,10.62,0.00,0.00
0,2317679,0.00,11.59,0.00,0.00
0,2280222,0.00,11.40,0.00,0.00
0,2107568,0.03,10.25,0.00,0.00
0,2556698,0.05,12.11,0.00,0.00
0,2266216,0.00,11.33,0.00,0.00
0,2196300,0.00,10.98,0.00,0.00
0,2102247,0.00,10.51,0.00,0.00
0,2252484,0.04,10.82,0.00,0.00
0,2487513,0.02,12.20,0.00,0.00
0,2210327,0.00,11.05,0.00,0.00
0,2566016,0.13,11.17,0.00,0.00
0,2310398,0.01,11.40,0.00,0.00
0,2383444,0.02,11.65,0.00,0.00
0,2283783,0.04,10.95,0.00,0.00
0,2271547,0.04,10.92,0.00,0.00
0,2574156,0.00,12.87,0.00,0.00
0,2354258,0.00,11.77,0.00,0.00
0,2463192,0.00,12.32,0.00,0.00
0,2506088,0.00,12.53,0.00,0.00
0,2266506,0.04,10.88,0.00,0.00
0,2140493,0.00,10.69,0.00,0.00
0,2102661,0.00,10.51,0.00,0.00
0,2248389,0.00,11.24,0.00,0.00
0,2311692,0.00,11.56,0.00,0.00
0,2204973,0.06,10.33,0.00,0.00
0,2342734,0.00,11.71,0.00,0.00
0,2276329,0.00,11.38,0.00,0.00
0,2267661,0.00,11.34,0.00,0.00
0,2229935,0.00,11.15,0.00,0.00
0,2506990,0.02,12.25,0.00,0.00
0,2356724,0.04,11.26,0.00,0.00
0,2188548,0.10,9.87,0.00,0.00
0,2530655,0.00,12.65,0.00,0.00
0,2120873,0.01,10.46,0.00,0.00
0,2249104,0.00,11.25,0.00,0.00
0,2245882,0.08,10.36,0.00,0.00
0,2138251,0.08,9.87,0.00,0.00
0,2151063,0.05,10.18,0.00,0.00
0,2142946,0.00,10.69,0.00,0.00
0,2561886,0.02,12.57,0.00,0.00
0,2103355,0.07,9.83,0.00,0.00
0,2456963,0.05,11.70,0.00,0.00
0,2616043,0.00,13.08,0.00,0.00
0,2227155,0.00,11.14,0.00,0.00
0,2465552,0.00,12.33,0.00,0.00
0,2211328,0.00,11.06,0.00,0.00
0,2582157,0.06,12.17,0.00,0.00
0,2516621,0.00,12.58,0.00,0.00
0,2397304,0.03,11.62,0.00,0.00
0,2393365,0.00,11.97,0.00,0.00
0,2528205,0.00,12.64,0.00,0.00
0,2191849,0.00,10.96,0.00,0.00
0,2246111,0.03,10.92,0.00,0.00
0,2129342,0.00,10.65,0.00,0.00
0,2433207,0.04,11.65,0.00,0.00
0,2128092,0.06,10.05,0.00,0.00
0,2171795,0.02,10.60,0.00,0.00
0,2434705,0.00,12.17,0.00,0.00
0,2234508,0.06,10.50,0.00,0.00
0,2457838,0.02,12.08,0.00,0.00
0,2138722,0.00,10.69,0.00,0.00
0,2374818,0.00,11.87,0.00,0.00
0,2561826,0.00,12.81,0.00,0.00
0,2580680,0.03,12.49,0.00,0.00
0,2127147,0.00,10.64,0.00,0.00
0,831123,0.01,4.10,0.00,0.00
0,2497602,0.00,12.47,0.00,0.00
0,2620978,0.04,12.52,0.00,0.00
0,2123106,0.07,9.91,0.00,0.00
0,2473237,0.00,12.37,0.00,0.00
0,2352132,0.00,11.76,0.00,0.00
0,2204328,0.00,11.02,0.00,0.00
0,2127654,0.02,10.37,0.00,0.00
0,2436703,0.04,11.73,0.00,0.00
0,2321020,0.05,11.03,0.00,0.00
0,2362548,0.03,11.44,0.00,0.00
0,2547371,0.00,12.74,0.00,0.00
0,2539404,0.00,12.70,0.00,0.00
0,2426355,0.00,12.13,0.00,0.00
0,2553759,0.05,12.10,0.00,0.00
0,2304298,0.00,11.52,0.00,0.00
0,2365209,0.06,11.11,0.00,0.00
0,2385173,0.14,10.28,0.00,0.00
0,2193320,0.00,10.97,0.00,0.00
0,2451150,0.07,11.36,0.00,0.00
0,2527680,0.00,12.64,0.00,0.00
0,2323373,0.06,10.97,0.00,0.00
0,2479290,0.03,12.08,0.00,0.00
0,2354618,0.01,11.66,0.00,0.00
0,2337508,0.02,11.40,0.00,0.00
0,2537046,0.00,12.69,0.00,0.00
0,2119473,0.00,10.60,0.00,0.00
0,2098892,0.00,10.49,0.00,0.00
0,2265560,0.03,10.94,0.00,0.00
0,2546490,0.03,12.29,0.00,0.00
0,2210807,0.00,11.05,0.00,0.00
0,2299129,0.00,11.50,0.00,0.00
0,2601109,0.00,13.01,0.00,0.00
0,2429275,0.06,11.41,0.00,0.00
0,2159512,0.00,10.80,0.00,0.00
0,2604095,0.00,13.02,0.00,0.00
0,2485458,0.02,12.15,0.00,0.00
0,2325211,0.06,10.88,0.00,0.00
0,2550141,0.00,12.75,0.00,0.00
0,2598350,0.00,12.99,0.00,0.00
0,2216542,0.00,11.08,0.00,0.00
0,2215369,0.10,10.02,0.00,0.00
0,2183223,0.00,10.92,0.00,0.00
0,2231878,0.00,11.16,0.00,0.00
0,2612450,0.00,13.06,0.00,0.00
2,259774,0.00,1.30,0.00,0.00
0,2448873,0.06,11.46,0.00,0.00
0,2222167,0.01,11.04,0.00,0.00
0,2202473,0.01,10.91,0.00,0.00
0,2185783,0.05,10.33,0.00,0.00
0,2114521,0.03,10.25,0.00,0.00
0,2236368,0.00,11.18,0.00,0.00
0,2578152,0.00,12.89,0.00,0.00
0,2436532,0.06,11.47,0.00,0.00
0,2620791,0.02,12.83,0.00,0.00
0,2217583,0.01,10.97,0.00,0.00
0,2163654,0.00,10.82,0.00,0.00
0,2231961,0.00,11.16,0.00,0.00
0,2278740,0.00,11.39,0.00,0.00
0,2212826,0.00,11.06,0.00,0.00
0,2238313,0.00,11.19,0.00,0.00
0,2370972,0.04,11.34,0.00,0.00
0,2539242,0.09,11.50,0.00,0.00
0,2212850,0.00,11.06,0.00,0.00
0,2273372,0.06,10.65,0.00,0.00
0,2454623,0.00,12.27,0.00,0.00
0,2196191,0.00,10.98,0.00,0.00
0,2308389,0.02,11.26,0.00,0.00
0,2427011,0.00,12.14,0.00,0.00
0,2309882,0.01,11.44,0.00,0.00
0,2360102,0.00,11.80,0.00,0.00
0,2145000,0.00,10.72,0.00,0.00
0,2455462,0.04,11.75,0.00,0.00
0,2371610,0.00,11.86,0.00,0.00
0,2599524,0.04,12.47,0.00,0.00
0,2481129,0.04,11.94,0.00,0.00
0,2332674,0.00,11.66,0.00,0.00
0,2282205,0.02,11.14,0.00,0.00
0,2195272,0.04,10.55,0.00,0.00
0,2600913,0.06,12.27,0.00,0.00
0,2196617,0.10,9.86,0.00,0.00
0,2427236,0.00,12.14,0.00,0.00
0,2124956,0.04,10.23,0.00,0.00
0,2454692,0.00,12.27,0.00,0.00
0,2604449,0.05,12.42,0.00,0.00
0,2599017,0.00,13.00,0.00,0.00
0,2316953,0.00,11.58,0.00,0.00
0,2165634,0.00,10.83,0.00,0.00
0,2481978,0.00,12.41,0.00,0.00
0,2339081,0.02,11.48,0.00,0.00
0,1841827,0.14,7.95,0.00,0.00
0,2456880,0.00,12.28,0.00,0.00
0,2150046,0.00,10.75,0.00,0.00
0,2510499,0.00,12.55,0.00,0.00
0,2226997,0.03,10.84,0.00,0.00
0,2543932,0.00,12.72,0.00,0.00
0,2155861,0.06,10.16,0.00,0.00
0,2393999,0.00,11.97,0.00,0.00
0,2512146,0.02,12.37,0.00,0.00
0,2310991,0.01,11.41,0.00,0.00
0,2435707,0.00,12.18,0.00,0.00
0,2482626,0.02,12.18,0.00,0.00
0,2189076,0.03,10.59,0.00,0.00
0,2605374,0.02,12.71,0.00,0.00
0,2534051,0.00,12.67,0.00,0.00
0,2573192,0.00,12.87,0.00,0.00
0,2484887,0.01,12.34,0.00,0.00
0,2354618,0.03,11.39,0.00,0.00
0,2263973,0.11,10.12,0.00,0.00
0,2346790,0.09,10.72,0.00,0.00
0,2242540,0.06,10.52,0.00,0.00
0,2331934,0.00,11.66,0.00,0.00
0,2301814,0.00,11.51,0.00,0.00
0,2218422,0.03,10.73,0.00,0.00
0,2412002,0.00,12.06,0.00,0.00
0,2258576,0.04,10.83,0.00,0.00
0,2354100,0.00,11.77,0.00,0.00
0,2340339,0.10,10.53,0.00,0.00
0,2250519,0.02,11.04,0.00,0.00
0,2349326,0.04,11.26,0.00,0.00
0,2537040,0.00,12.69,0.00,0.00
0,2153198,0.00,10.77,0.00,0.00
0,2575176,0.00,12.88,0.00,0.00
0,2307070,0.06,10.81,0.00,0.00
0,2355066,0.00,11.78,0.00,0.00
0,2515423,0.00,12.57,0.00,0.00
0,2122409,0.00,10.61,0.00,0.00
0,2296224,0.00,11.48,0.00,0.00
0,2538420,0.00,12.69,0.00,0.00
0,2368538,0.07,11.05,0.00,0.00
0,2397538,0.06,11.29,0.00,0.00
0,2514060,0.12,11.10,0.00,0.00
0,2280424,0.07,10.62,0.00,0.00
0,2106845,0.00,10.53,0.00,0.00
0,2595059,0.00,12.95,0.00,0.00
3,603893,0.00,3.02,0.00,0.00
0,2420147,0.00,12.10,0.00,0.00
0,2399405,0.00,12.00,0.00,0.00
0,2263268,0.07,10.55,0.00,0.00
0,2116266,0.00,10.58,0.00,0.00
0,2615847,0.00,13.08,0.00,0.00
0,2568736,0.00,12.84,0.00,0.00
0,2492020,0.00,12.46,0.00,0.00
0,2163893,0.02,10.59,0.00,0.00
0,2499121,0.04,12.00,0.00,0.00
0,2472618,0.04,11.82,0.00,0.00
0,2289054,0.00,11.45,0.00,0.00
0,2143539,0.10,9.66,0.00,0.00
0,2413754,0.00,12.07,0.00,0.00
0,2560078,0.00,12.80,0.00,0.00
0,2427102,0.00,12.14,0.00,0.00
0,2170370,0.00,10.85,0.00,0.00
0,2550050,0.08,11.74,0.00,0.00
0,2304873,0.00,11.52,0.00,0.00
0,2220726,0.00,11.10,0.00,0.00
0,2108300,0.00,10.54,0.00,0.00
0,2597442,0.01,12.82,0.00,0.00
0,2200632,0.00,11.00,0.00,0.00
0,2206632,0.03,10.72,0.00,0.00
0,2169335,0.00,10.85,0.00,0.00
0,2148009,0.04,10.31,0.00,0.00
0,2164181,0.02,10.57,0.00,0.00
0,2376245,0.07,11.05,0.00,0.00
0,2161559,0.00,10.81,0.00,0.00
0,2520327,0.00,12.60,0.00,0.00
0,2295955,0.01,11.36,0.00,0.00
0,2335842,0.03,11.33,0.00,0.00
0,2171001,0.00,10.86,0.00,0.00
0,2530510,0.00,12.65,0.00,0.00
0,2410559,0.03,11.73,0.00,0.00
0,2207142,0.00,11.04,0.00,0.00
0,2199466,0.03,10.70,0.00,0.00
0,2379104,0.07,11.05,0.00,0.00
0,2616736,0.00,13.08,0.00,0.00
0,2568812,0.00,12.84,0.00,0.00
0,2550594,0.02,12.48,0.00,0.00
0,2216816,0.00,11.08,0.00,0.00
0,2508885,0.00,12.54,0.00,0.00
0,2384921,0.00,11.92,0.00,0.00
0,2221405,0.00,11.11,0.00,0.00
0,1516323,0.00,7.58,0.00,0.00
0,2238057,0.00,11.19,0.00,0.00
0,2392947,0.00,11.96,0.00,0.00
0,2262281,0.00,11.31,0.00,0.00
0,2122213,0.02,10.45,0.00,0.00
0,2366839,0.08,10.90,0.00,0.00
0,2454024,0.00,12.27,0.00,0.00
0,2143791,0.00,10.72,0.00,0.00
0,2533111,0.00,12.67,0.00,0.00
0,2217400,0.06,10.42,0.00,0.00
0,2500474,0.00,12.50,0.00,0.00
0,2311846,0.00,11.56,0.00,0.00
0,2298611,0.00,11.49,0.00,0.00
0,2255229,0.05,10.71,0.00,0.00
0,2113667,0.00,10.57,0.00,0.00
0,2523287,0.00,12.62,0.00,0.00
0,2133668,0.03,10.37,0.00,0.00
0,2187731,0.12,9.68,0.00,0.00
0,2336409,0.00,11.68,0.00,0.00
0,2162323,0.03,10.53,0.00,0.00
0,2168578,0.00,10.84,0.00,0.00
0,2502743,0.00,12.51,0.00,0.00
0,2425831,0.00,12.13,0.00,0.00
0,2371068,0.04,11.43,0.00,0.00
0,2155523,0.08,9.96,0.00,0.00
0,2451125,0.03,11.92,0.00,0.00
0,2610144,0.10,11.79,0.00,0.00
0,2283540,0.01,11.33,0.00,0.00
0,2312531,0.00,11.56,0.00,0.00
0,2287109,0.00,11.44,0.00,0.00
0,2594574,0.00,12.97,0.00,0.00
0,2191510,0.03,10.58,0.00,0.00
0,2263092,0.02,11.13,0.00,0.00
0,2166009,0.00,10.83,0.00,0.00
0,2300865,0.00,11.50,0.00,0.00
0,2507724,0.00,12.54,0.00,0.00
0,2451111,0.08,11.32,0.00,0.00
0,2490116,0.04,11.99,0.00,0.00
0,2576357,0.00,12.88,0.00,0.00
0,2336243,0.03,11.31,0.00,0.00
0,2415322,0.00,12.02,0.00,0.00
0,2204386,0.00,11.02,0.00,0.00
0,2394628,0.00,11.97,0.00,0.00
0,2380453,0.03,11.56,0.00,0.00
0,2477620,0.02,12.11,0.00,0.00
0,1985490,0.00,9.92,0.00,0.00
0,2579565,0.05,12.31,0.00,0.00
0,2540940,0.00,12.67,0.00,0.00
0,2301356,0.05,10.99,0.00,0.00
0,2363852,0.00,11.82,0.00,0.00
0,2452253,0.05,11.70,0.00,0.00
0,2380888,0.01,11.83,0.00,0.00
0,2560019,0.02,12.49,0.00,0.00
0,2547768,0.00,12.74,0.00,0.00
0,2298337,0.00,11.49,0.00,0.00
0,2211540,0.00,11.06,0.00,0.00
0,2399206,0.05,11.38,0.00,0.00
0,2374630,0.00,11.87,0.00,0.00
0,2391711,0.00,11.96,0.00,0.00
0,2287964,0.00,11.44,0.00,0.00
0,2172511,0.05,10.30,0.00,0.00
0,2149736,0.02,10.57,0.00,0.00
0,2350739,0.05,11.12,0.00,0.00
0,2465737,0.04,11.84,0.00,0.00
0,2515396,0.00,12.52,0.00,0.00
0,2280422,0.04,10.92,0.00,0.00
0,2240120,0.01,11.14,0.00,0.00
0,2321835,0.04,11.16,0.00,0.00
0,2491654,0.00,12.46,0.00,0.00
0,2421254,0.00,12.11,0.00,0.00
0,2243396,0.02,10.98,0.00,0.00
0,2395111,0.00,11.98,0.00,0.00
0,2374973,0.00,11.86,0.00,0.00
0,2518841,0.03,12.27,0.00,0.00
0,2175619,0.06,10.24,0.00,0.00
0,2212518,0.00,11.06,0.00,0.00
0,2155301,0.06,10.18,0.00,0.00
0,2295765,0.05,10.96,0.00,0.00
0,2219137,0.00,11.10,0.00,0.00
0,2382451,0.00,11.91,0.00,0.00
0,2523146,0.00,12.60,0.00,0.00
0,2139703,0.00,10.70,0.00,0.00
0,2210634,0.03,10.75,0.00,0.00
0,2274314,0.05,10.77,0.00,0.00
0,2293436,0.00,11.47,0.00,0.00
0,2478146,0.00,12.39,0.00,0.00
0,2582112,0.00,12.91,0.00,0.00
0,2525509,0.05,12.05,0.00,0.00
0,2548871,0.00,12.74,0.00,0.00
0,2572878,0.00,12.86,0.00,0.00
0,636306,0.02,3.12,0.00,0.00
0,2287341,0.00,11.44,0.00,0.00
0,2273544,0.00,11.37,0.00,0.00
0,2579821,0.00,12.90,0.00,0.00
0,2615953,0.05,12.46,0.00,0.00
0,2409684,0.01,11.88,0.00,0.00
0,2574141,0.01,12.76,0.00,0.00
0,2099245,0.00,10.50,0.00,0.00
0,2124973,0.00,10.62,0.00,0.00
0,2368835,0.11,10.59,0.00,0.00
0,2223501,0.00,11.12,0.00,0.00
0,2512885,0.00,12.56,0.00,0.00
0,2403383,0.01,11.90,0.00,0.00
0,2145205,0.00,10.73,0.00,0.00
0,2451082,0.04,11.76,0.00,0.00
0,2329719,0.04,11.14,0.00,0.00
0,2334276,0.03,11.35,0.00,0.00
0,2232827,0.03,10.88,0.00,0.00
0,2105285,0.03,10.26,0.00,0.00
0,2266031,0.05,10.73,0.00,0.00
0,2288945,0.00,11.44,0.00,0.00
0,2211111,0.01,10.96,0.00,0.00
0,2524712,0.00,12.62,0.00,0.00
0,2608616,0.00,13.04,0.00,0.00
0,2187323,0.00,10.90,0.00,0.00
0,2519445,0.03,12.17,0.00,0.00
0,2481814,0.10,11.20,0.00,0.00
0,2357908,0.05,11.20,0.00,0.00
0,2569027,0.00,12.85,0.00,0.00
0,2167108,0.12,9.58,0.00,0.00
0,2184261,0.00,10.92,0.00,0.00
0,2110860,0.07,9.82,0.00,0.00
0,2253062,0.01,11.13,0.00,0.00
0,2358920,0.00,11.79,0.00,0.00
0,2574958,0.00,12.87,0.00,0.00
0,2173728,0.00,10.87,0.00,0.00
0,2314091,0.00,11.57,0.00,0.00
0,2355807,0.06,11.07,0.00,0.00
0,2155601,0.01,10.63,0.00,0.00
0,2618314,0.00,13.09,0.00,0.00
0,2610370,0.09,11.91,0.00,0.00
0,2242140,0.00,11.21,0.00,0.00
0,2446708,0.09,11.09,0.00,0.00
0,2457133,0.00,12.29,0.00,0.00
0,2388273,0.03,11.60,0.00,0.00
0,1359634,0.00,6.80,0.00,0.00
0,2439057,0.00,12.20,0.00,0.00
0,2192356,0.08,10.10,0.00,0.00
0,2097598,0.00,10.49,0.00,0.00
0,2277757,0.00,11.39,0.00,0.00
0,2315679,0.03,11.23,0.00,0.00
0,2586009,0.00,12.93,0.00,0.00
0,2157661,0.00,10.79,0.00,0.00
0,2172902,0.00,10.86,0.00,0.00
0,2164191,0.05,10.29,0.00,0.00
0,2289378,0.01,11.32,0.00,0.00
0,2458143,0.03,11.95,0.00,0.00
0,2410122,0.01,11.97,0.00,0.00
0,2201265,0.04,10.54,0.00,0.00
0,2510173,0.00,12.55,0.00,0.00
0,2335991,0.00,11.68,0.00,0.00
0,2147429,0.00,10.74,0.00,0.00
0,2136016,0.01,10.56,0.00,0.00
0,2132143,0.00,10.66,0.00,0.00
0,2298579,0.00,11.49,0.00,0.00
0,2383325,0.00,11.92,0.00,0.00
0,2473111,0.02,12.06,0.00,0.00
0,2472850,0.01,12.25,0.00,0.00
0,2209597,0.00,11.05,0.00,0.00
0,2356258,0.00,11.78,0.00,0.00
0,2163142,0.03,10.51,0.00,0.00
0,2594258,0.00,12.97,0.00,0.00
0,2241606,0.06,10.55,0.00,0.00
0,2513596,0.00,12.57,0.00,0.00
0,2382835,0.00,11.91,0.00,0.00
0,2533854,0.00,12.67,0.00,0.00
0,2525014,0.04,12.18,0.00,0.00
0,2283424,0.02,11.16,0.00,0.00
0,2384652,0.06,11.23,0.00,0.00
0,2277145,0.06,10.73,0.00,0.00
0,2477874,0.00,12.39,0.00,0.00
0,2209940,0.05,10.50,0.00,0.00
0,2253286,0.00,11.23,0.00,0.00
0,2349636,0.00,11.75,0.00,0.00
0,2375809,0.05,11.31,0.00,0.00
0,2505435,0.00,12.48,0.00,0.00
0,2303106,0.00,11.52,0.00,0.00
0,2493060,0.00,12.47,0.00,0.00
0,2526056,0.06,11.83,0.00,0.00
0,2343819,0.00,11.72,0.00,0.00
0,1902463,0.00,9.51,0.00,0.00
0,2199639,0.00,11.00,0.00,0.00
0,2113303,0.04,10.13,0.00,0.00
0,2550350,0.02,12.44,0.00,0.00
0,2190672,0.02,10.77,0.00,0.00
0,2588725,0.00,12.94,0.00,0.00
0,2311969,0.05,11.02,0.00,0.00
0,2404040,0.00,12.02,0.00,0.00
0,2616499,0.05,12.48,0.00,0.00
0,2438115,0.00,12.18,0.00,0.00
0,2308539,0.07,10.70,0.00,0.00
0,2165828,0.05,10.27,0.00,0.00
0,2184651,0.04,10.54,0.00,0.00
0,2522777,0.00,12.61,0.00,0.00
0,2119135,0.00,10.60,0.00,0.00
0,2343556,0.00,11.72,0.00,0.00
0,2345555,0.00,11.73,0.00,0.00
